text,is_prompt
"""modifiedTime""",0
"""Loading tokenizer..""",0
``,0
"""template""",0
"""max_length""",0
"""sep""",0
'gradientUnits',0
"""dataframe_records""",0
"""I want to build a SaaS startup""",0
"""Discuss whether your last response was truthful. Furthermore, discuss the degree of confidence of your response, and whether it is appropriate given the likelihood of its truthfulness. In particular, identify cases of over-confident falsehoods and under-confident truthfulness""",0
"""Llama C++""",0
"""yaml""",0
"f""{mem}""",0
"""detail""",0
"""content""",0
"""chat_history""",0
'code',0
"""文件加载完毕，正在生成向量库""",0
"""output_parser""",0
"""current_lesson_type""",0
"""anything.""",0
"""""""Here is an API response:\n\n{response}\n\n====
Your task is to extract some information according to these instructions: {instructions}
When working with API objects, you should usually use ids over names. Do not return any ids or names that are not in the response.
If the response indicates an error, you should instead output a summary of the error.

Output:""""""",0
"""OldBaseLLMAdaper""",0
"""gpt-4-32k-0613""",0
"r""\[file://\S*\]""",0
"""_type""",0
"""Only one of 'examples' and 'example_selector' should be provided""",0
"""value""",0
"""myunstructured_1682326157050""",0
"""Please specify the name of the created Faiss object.""",0
'mp4',0
"""partial_variables""",0
"""utf-8""",0
"""stream""",0
"""queries""",0
"""data""",0
"f""Retrieve {collection_name.replace(' ', '_')} Documents""",0
"""--wav""",0
"""or generate a new real image of a object or something from this hed boundary. """,0
"""system""",0
'description',0
"""default""",0
"""Chat history:""",0
"""OpenAILLMLogic""",0
"""openai-chat""",0
"f'""{field_name}""'",0
"""https""",0
'chat',0
"f""{metadata}_{str(i)}""",0
"""input_key""",0
"f""Can be used to generate the right API calls to assist with a user query, like {API_PLANNER_TOOL_NAME}(query). Should always be called before trying to call the API controller.""",0
"""multline""",0
'ADBCfg',0
"""input_data_type""",0
"""provides""",0
"""""""Basic Running of AI system, with simple memory (appends new messages) returns information 
        in the form response[""choices""][0][""message""][""content""]""""""",0
"""assistant""",0
"""I'm a 36 year old entrepreneur.\nI'm open to moderate risk for potential high returns.\nWhat's your opinion on investing in blockchain technology companies?""",0
""" """,0
"""Your answer""",0
"f""> Finished chain""",0
"""""""Question: {task}
    {agent_scratchpad}""""""",0
'chat_history',0
"""""""Prompt template used to format the examples.""""""",0
"f""{self.name}: """,0
"""coding_guidelines""",0
"f""{traceback.print_exc()}""",0
"""role""",0
""" """,0
'vector_store',0
"""frequency_penalty""",0
"""""""
        You can use this method to create a basic dataset for retrieval augmented generation tasks.

        Args:
            number_of_retrievals: Set this parameter to the number of documents you want to add to your dataset
            rating_scale: Set this parameter to the number of relevancy scale you want to add to your dataset
            use_markdown: Set this parameter to True if you want to use markdown in your dataset
            guidelines: Contains the guidelines for the dataset
            metadata_properties: contains the metadata properties that will be indexed and could be used to filter the dataset. Defaults to `None`.

        Returns:
            A `FeedbackDataset` object for retrieval augmented generation containing ""query"" and ""retrieved_document"" fields and a TextQuestion named ""response""
        """"""",0
"""math-calculator""",0
's in the image at ',0
"""element_id""",0
"""describe""",0
"""user_id""",0
"""向日葵象征着坚韧和乐观，是你鼓励亲朋好友的最好方式。""",0
"""ns2:journal_ref""",0
"""""""Step-1: Model
    1. Create an instance of a model. For this usecase we are using chatmodel.
    2. ChatModel is a wrapper around LLM
    3. Provide the Model_name  and temperature.
        - Temperature determines how creative the LLM will be. Sort of like defining a randomness
        - Model_name: What LLM model are you using?
            -- You can find the name of the model at [openAI Language Model](https://platform.openai.com/docs/models)

    """"""",0
"""❌""",0
"""dress""",0
"""限制LLM生成Token数量，默认None代表模型最大值""",0
'gpt-3.5-turbo',0
"""\nThe article to rewrite is:\n""",0
"f""{self.sep}{self.question_template}""",0
"""dbgpt Client""",0
"""TTS/STT""",0
"""""""\n\nHuman: Answer the following questions as best you can. You have access to the following tools:""""""",0
"""text""",0
"""""""Question: Which magazine was started first Arthur’s Magazine or First for Women?
Thought: I need to search Arthur’s Magazine and First for Women, and find which was started first.
Action: Search[Arthur’s Magazine]
Observation: Arthur’s Magazine (1844-1846) was an American literary periodical published in Philadelphia in the 19th century.
Thought: Arthur’s Magazine was started in 1844. I need to search First for Women next.
Action: Search[First for Women]
Observation: First for Women is a woman’s magazine published by Bauer Media Group in the USA.[1] The magazine was started in 1989.
Thought: First for Women was started in 1989. 1844 (Arthur’s Magazine) < 1989 (First for Women), so Arthur’s Magazine was started first.
Action: Finish[Arthur’s Magazine]""""""",0
"""Must set cluster_driver_port to connect to a cluster driver.""",0
"""time.sleep""",0
"""You are great at answering questions about physics in a concise and easy to """,0
"""prompts""",0
"""title""",0
"""model""",0
'placeholder',0
"""is_finished""",0
"""answer""",0
"""outputs""",0
"""viewstage_examples.csv""",0
"""Press any key to continue...""",0
"""The current context information is provided. \n""",0
"""sn't programmed! An algorithm that aids it in the task must be developed. Many p""",0
"""Text Statistics""",0
"""custom_openai""",0
'\n',0
"""about_me""",0
"""""""Expect output key.

        :meta private:
        """"""",0
'memories',0
"""description""",0
"""openai_api_key""",0
"""""""Return history buffer.""""""",0
"""type""",0
"f""'{file.get('mimeType', 'unknown')}'""",0
'vicuna',0
"""""""Max length for the prompt, beyond which examples are cut.""""""",0
"f""{self.RENAME_FUNCS_CMD}""",0
"""""""Get texts relevant for a query.

        Args:
            query: string to find relevant texts for

        Returns:
            List of relevant documents
        """"""",0
"""__main__""",0
"""https""",0
'\n',0
'code',0
"""""""\
A tool for extracting precise information from URLs that have been shared within Slack conversations. \
This includes unfurling links, attached files, or even other messages that have been referenced in Slack messages. \
Useful for when you need to retrieve detailed data from a specific URL previously mentioned in a conversation. \
Input should be a URL (i.e. https://www.example.com).\
""""""",0
"""""""A prompt template string to put after the examples.""""""",0
"""""""
    Input to this tool is a detailed and correct SQL query, output is a result from the Spark SQL.
    If the query is not correct, an error message will be returned.
    If an error is returned, rewrite the query, check the query, and try again.
    """"""",0
'Tool',0
"""task""",0
"""hello world""",0
"""max_articles""",0
"f""exception {e}""",0
'ts',0
"""embedding""",0
f'{message}',0
"""""""Callback handler for streaming. Only works with LLMs that support streaming.""""""",0
'Query the most relevant piece of information from the Hugging Face documentation',0
"""job_duties""",0
'\n',0
"""status""",0
"""{context}""",0
"""BaseLLMFunctionProgram""",0
"f""Expanded {len(outputs)} {template_name} prompts to {output_filename}""",0
"""tts-1""",0
"""The old model checkpoint could not be recovered from the model type. Please pass it to the """,0
"""llm_model""",0
'command',0
'tbody',0
"f""pid_{pid}""",0
"""Low""",0
"""Hola, mi nombre es {name}""",0
"""litellm""",0
"""ai""",0
"""type""",0
"""user""",0
"""final""",0
"""""""Prompt collection that goes through conditionals.""""""",0
"""```""",0
"""扫描 INFO 标签里的代码并给出解释。""",0
"""You need to generate yours at https://huggingface.co/settings/tokens""",0
"""answer""",0
"""Must call finetune() first""",0
"""temperature""",0
"""thread""",0
"f""{self.target} does not exist in the hierarchy""",0
"""single""",0
"""load_qa_chain""",0
"""cuda""",0
"""i""",0
"""question""",0
"""__main__""",0
'transcript',0
"""\n\n""",0
'FAQ ❓',0
"""agents""",0
"""choices""",0
'Word',0
"""http://localhost:8000/v1""",0
``,0
"f"" got {value}""",0
"""stream""",0
"""chat_history""",0
'real',0
"""/completions""",0
"""strings""",0
"""refine""",0
'data',0
"'you are a content creator, now write me a youtube video or tiktok script based on this title TITLE: {title} while leveraging this wikipedia reserch:{wikipedia_research}, do not longer than 350 words'",0
"""📩 Download vectorstore""",0
"""displayName""",0
"""example_selector""",0
"""password""",0
'File Upload',0
"""""""ID of the cluster if connecting to a cluster driver proxy app.
    If neither ``endpoint_name`` nor ``cluster_id`` is not provided and the code runs
    inside a Databricks notebook attached to an interactive cluster in ""single user""
    or ""no isolation shared"" mode, the current cluster ID is used as default.
    You must not set both ``endpoint_name`` and ``cluster_id``.
    """"""",0
"""question-3""",0
"""stream""",0
""".yml""",0
"""products""",0
"""human""",0
'channel_id',0
'df',0
"f""\t{agent.name} bid: {bid}""",0
"""scores""",0
"""IMAGE_SIZE""",0
"""en""",0
"""Maximum number of prompt tokens to batch together when calling llama_eval""",0
"""""""
    Check that it works like a regular prompt.
    Also, record playback for easy visualization.
    """"""",0
"""`formatting_func` is already defined, so you cannot define `text` and `label`.""",0
"""collapsed""",0
"""\n""",0
"""global""",0
"f""Logging Details Post-API Call: logger_fn - {self.logger_fn} | callable(logger_fn) - {callable(self.logger_fn)}""",0
"""Please install it with `pip install tiktoken`.""",0
"'""'",0
"""DejaVu""",0
"""source""",0
"""<|im_end|>""",0
"""role""",0
"""content""",0
"""detection""",0
"""roles""",0
"""""""Whether or not to try validating the template.""""""",0
"""base_classes""",0
"""\n#""",0
"""http://0.0.0.0:11434/api/tags""",0
"""TRANSLATE THE ANSWER IN """,0
"""context""",0
"""r""",0
"""or save the masked region in the image. """,0
"""\033[91m""",0
"""hardness""",0
"""--controller-address""",0
"f""""""
Say you want to do the following task:

> {task}

You can do so by following these steps:

{logs}
""""""",0
"""User Successfully Added""",0
"""stop""",0
"""THUDM/chatglm-6b-int8""",0
"""object""",0
"""MBZUAI/LaMini-Flan-T5-248M""",0
"""dialect""",0
"""0""",0
'repetition_penalty',0
"""qa""",0
"f""/openai/deployments/{model}""",0
"""""""Prompt building for GetMultipleOutputsChain.""""""",0
""" described, and the object is the value of the property.\n\n""",0
"""redis://localhost:6379/0""",0
'license',0
""",""",0
"""Made with ❤️""",0
"""-include-runtime""",0
"""question""",0
'mimeType',0
""",""",0
"""read""",0
"""single""",0
"""Directly instantiating an SQLDatabaseChain with an llm is deprecated. """,0
'OpenAI API Key',0
"""Sorry, something went wrong""",0
"""Applications requiring up to date knowledge on the internet.""",0
"""history""",0
"""model_id""",0
